SHORT_TERM_COUNT,MID_TERM_COUNT,LONG_TERM_COUNT,SHORT_TERM_COUNT_BANK,MID_TERM_COUNT_BANK,LONG_TERM_COUNT_BANK,SHORT_TERM_COUNT_NON_BANK,MID_TERM_COUNT_NON_BANK,LONG_TERM_COUNT_NON_BANK,NUMBER_OF_LOANS,NUMBER_OF_LOANS_BANK,NUMBER_OF_LOANS_NON_BANK,NUMBER_OF_CREDIT_CARDS,NUMBER_OF_CREDIT_CARDS_BANK,NUMBER_OF_CREDIT_CARDS_NON_BANK,NUMBER_OF_RELATIONSHIP,NUMBER_OF_RELATIONSHIP_BANK,NUMBER_OF_RELATIONSHIP_NON_BANK,NUM_NEW_LOAN_TAKEN_3M,NUM_NEW_LOAN_TAKEN_6M,NUM_NEW_LOAN_TAKEN_9M,NUM_NEW_LOAN_TAKEN_12M,NUM_NEW_LOAN_TAKEN_BANK_3M,NUM_NEW_LOAN_TAKEN_BANK_6M,NUM_NEW_LOAN_TAKEN_BANK_9M,NUM_NEW_LOAN_TAKEN_BANK_12M,NUM_NEW_LOAN_TAKEN_NON_BANK_3M,NUM_NEW_LOAN_TAKEN_NON_BANK_6M,NUM_NEW_LOAN_TAKEN_NON_BANK_9M,NUM_NEW_LOAN_TAKEN_NON_BANK_12M,OUTSTANDING_BAL_LOAN_CURRENT,OUTSTANDING_BAL_LOAN_3M,OUTSTANDING_BAL_LOAN_6M,OUTSTANDING_BAL_LOAN_9M,OUTSTANDING_BAL_LOAN_12M,OUTSTANDING_BAL_CC_3M,OUTSTANDING_BAL_CC_6M,OUTSTANDING_BAL_CC_9M,OUTSTANDING_BAL_CC_12M,OUTSTANDING_BAL_ALL_3M,OUTSTANDING_BAL_ALL_6M,OUTSTANDING_BAL_ALL_9M,OUTSTANDING_BAL_ALL_12M,OUTSTANDING_BAL_LOAN_3M_6M,OUTSTANDING_BAL_LOAN_6M_9M,OUTSTANDING_BAL_LOAN_9M_12M,OUTSTANDING_BAL_LOAN_6M_12M,OUTSTANDING_BAL_LOAN_3M_12M,OUTSTANDING_BAL_CC_3M_6M,OUTSTANDING_BAL_CC_6M_9M,OUTSTANDING_BAL_CC_9M_12M,OUTSTANDING_BAL_CC_6M_12M,OUTSTANDING_BAL_CC_3M_12M,OUTSTANDING_BAL_ALL_3M_6M,OUTSTANDING_BAL_ALL_6M_9M,OUTSTANDING_BAL_ALL_9M_12M,OUTSTANDING_BAL_ALL_6M_12M,OUTSTANDING_BAL_ALL_3M_12M,INCREASING_BAL_3M_LOAN,INCREASING_BAL_6M_LOAN,INCREASING_BAL_3M_CC,INCREASING_BAL_6M_CC,INCREASING_BAL_3M_ALL,INCREASING_BAL_6M_ALL,OUTSTANDING_BAL_CC_CURRENT,CREDIT_CARD_MONTH_SINCE_10DPD,CREDIT_CARD_MONTH_SINCE_30DPD,CREDIT_CARD_MONTH_SINCE_60DPD,CREDIT_CARD_MONTH_SINCE_90DPD,CREDIT_CARD_NUMBER_OF_LATE_PAYMENT,ENQUIRIES_3M,ENQUIRIES_6M,ENQUIRIES_9M,ENQUIRIES_12M,ENQUIRIES_FROM_BANK_3M,ENQUIRIES_FROM_NON_BANK_3M,ENQUIRIES_FOR_LOAN_3M,ENQUIRIES_FOR_CC_3M,ENQUIRIES_FROM_BANK_FOR_LOAN_3M,ENQUIRIES_FROM_NON_BANK_FOR_LOAN_3M,ENQUIRIES_FROM_BANK_FOR_CC_3M,ENQUIRIES_FROM_NON_BANK_FOR_CC_3M,ENQUIRIES_FROM_BANK_6M,ENQUIRIES_FROM_NON_BANK_6M,ENQUIRIES_FOR_LOAN_6M,ENQUIRIES_FOR_CC_6M,ENQUIRIES_FROM_BANK_FOR_LOAN_6M,ENQUIRIES_FROM_NON_BANK_FOR_LOAN_6M,ENQUIRIES_FROM_BANK_FOR_CC_6M,ENQUIRIES_FROM_NON_BANK_FOR_CC_6M,ENQUIRIES_FROM_BANK_9M,ENQUIRIES_FROM_NON_BANK_9M,ENQUIRIES_FOR_LOAN_9M,ENQUIRIES_FOR_CC_9M,ENQUIRIES_FROM_BANK_FOR_LOAN_9M,ENQUIRIES_FROM_NON_BANK_FOR_LOAN_9M,ENQUIRIES_FROM_BANK_FOR_CC_9M,ENQUIRIES_FROM_NON_BANK_FOR_CC_9M,ENQUIRIES_FROM_BANK_12M,ENQUIRIES_FROM_NON_BANK_12M,ENQUIRIES_FOR_LOAN_12M,ENQUIRIES_FOR_CC_12M,ENQUIRIES_FROM_BANK_FOR_LOAN_12M,ENQUIRIES_FROM_NON_BANK_FOR_LOAN_12M,ENQUIRIES_FROM_BANK_FOR_CC_12M,ENQUIRIES_FROM_NON_BANK_FOR_CC_12M,ENQUIRIES_3M_6M,ENQUIRIES_6M_9M,ENQUIRIES_9M_12M,ENQUIRIES_6M_12M,ENQUIRIES_3M_12M,ENQUIRIES_FROM_BANK_3M_6M,ENQUIRIES_FROM_BANK_6M_9M,ENQUIRIES_FROM_BANK_9M_12M,ENQUIRIES_FROM_BANK_6M_12M,ENQUIRIES_FROM_BANK_3M_12M,ENQUIRIES_FROM_NON_BANK_3M_6M,ENQUIRIES_FROM_NON_BANK_6M_9M,ENQUIRIES_FROM_NON_BANK_9M_12M,ENQUIRIES_FROM_NON_BANK_6M_12M,ENQUIRIES_FROM_NON_BANK_3M_12M,OUTSTANDING_BAL_ALL_CURRENT,y_pred_proba,y_pred,y_true
7.0,1.0,1.0,1.0,1.0,1.0,7.0,,,7.0,1.0,7.0,,1.0,1.0,7.0,,7.0,4.0,7.0,7.0,7.0,4.0,7.0,7.0,7.0,4.0,7.0,7.0,7.0,1000240.0,1000240.0,1000238.333,1000158.889,1000119.167,999990.0,999990.0,999990.0,,1000240.0,1000238.333,1000158.889,1000119.167,1000010.07,1000015.0,1000013.333,1000020.0,1000020.14,999990.0,999990.0,999990.0,999990.0,999990.0,1000010.07,,1000013.333,1000020.0,1000020.14,1000000.0,1000000.0,999990.0,999990.0,1000000.0,1000000.0,999990.0,431.0,,,431.0,,7.0,7.0,,7.0,2.0,7.0,7.0,2.0,2.0,,2.0,,2.0,7.0,7.0,2.0,2.0,7.0,2.0,2.0,,,7.0,2.0,2.0,7.0,2.0,2.0,,7.0,7.0,2.0,2.0,7.0,,2.0,7.0,7.0,7.0,7.0,7.0,-3.0,-3.0,-3.0,-3.0,-3.0,7.0,7.0,7.0,7.0,7.0,1000240.0,0.15849880844813355,0,1
4.0,4.0,1.0,4.0,4.0,1.0,1.0,,1.0,7.0,7.0,,10.0,10.0,1.0,16.0,16.0,1.0,4.0,4.0,4.0,4.0,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1000620.0,1000500.0,1000628.333,1000847.778,1000916.667,,1000630.0,1000812.222,1000885.0,1001123.333,1001258.333,1001660.0,1001801.667,1000007.958,1000007.412,1000009.248,1000006.855,1000005.455,1000009.894,1000007.756,1000009.178,1000007.119,,,1000007.58,1000009.214,1000006.984,1000006.235,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000540.0,431.0,,,431.0,1.0,7.0,12.0,37.0,57.0,,7.0,7.0,2.0,2.0,7.0,,2.0,2.0,12.0,12.0,2.0,2.0,12.0,2.0,2.0,22.0,17.0,32.0,7.0,17.0,17.0,7.0,2.0,42.0,17.0,47.0,12.0,32.0,17.0,12.0,2.0,4.5,3.428571429,5.181818182,2.909090909,2.454545455,-3.0,2.0,4.5,2.0,2.0,4.5,,7.0,5.333333333,3.666666667,1001160.0,0.042356744958156375,0,0
7.0,4.0,1.0,4.0,,1.0,4.0,4.0,1.0,10.0,4.0,7.0,4.0,4.0,1.0,13.0,7.0,7.0,7.0,7.0,7.0,10.0,7.0,7.0,7.0,10.0,7.0,7.0,7.0,10.0,1000470.0,1000223.333,1000161.667,1000147.778,1000142.5,1000033.333,1000016.667,1000011.111,1000008.333,1000256.667,1000178.333,1000158.889,1000150.833,1000013.814,1000010.94,,1000011.345,1000015.673,1000020.0,1000015.0,1000013.333,1000020.0,1000040.0,1000014.393,1000011.224,1000010.534,1000011.823,1000017.017,1000000.0,1000000.0,1000010.0,1000000.0,1000000.0,,1000080.0,431.0,431.0,431.0,431.0,1.0,,,17.0,27.0,,12.0,,2.0,2.0,12.0,2.0,2.0,,12.0,12.0,2.0,2.0,,2.0,,2.0,17.0,17.0,2.0,,17.0,2.0,2.0,12.0,17.0,27.0,2.0,12.0,17.0,2.0,2.0,7.0,,5.0,4.0,4.0,,-3.0,2.0,2.0,2.0,7.0,5.333333333,7.0,5.333333333,5.333333333,1000550.0,0.058462936316329005,0,0
10.0,1.0,1.0,4.0,1.0,1.0,7.0,1.0,1.0,10.0,4.0,7.0,1.0,,1.0,10.0,4.0,7.0,4.0,,4.0,7.0,,4.0,4.0,7.0,4.0,4.0,4.0,7.0,1000170.0,1000130.0,1000090.0,1000077.778,1000061.667,1000000.0,1000000.0,1000000.0,1000000.0,1000130.0,1000090.0,1000077.778,,1000014.444,1000011.571,1000012.613,1000014.595,1000021.081,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000014.444,1000011.571,1000012.613,1000014.595,1000021.081,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,431.0,431.0,431.0,431.0,1.0,12.0,12.0,12.0,12.0,2.0,12.0,12.0,2.0,,12.0,2.0,2.0,2.0,12.0,12.0,2.0,2.0,12.0,,2.0,2.0,12.0,,2.0,2.0,12.0,,2.0,2.0,12.0,12.0,2.0,2.0,12.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,1000170.0,0.2637397249430006,0,0
4.0,4.0,1.0,4.0,1.0,,1.0,4.0,1.0,7.0,4.0,4.0,1.0,1.0,1.0,7.0,4.0,4.0,7.0,10.0,10.0,10.0,7.0,10.0,10.0,10.0,7.0,,10.0,10.0,1000430.0,1000310.0,1000231.667,1000154.444,1000127.5,999990.0,999990.0,999990.0,999990.0,1000310.0,1000231.667,1000154.444,1000127.5,1000013.381,1000015.0,1000012.113,1000018.17,1000024.314,999990.0,999990.0,999990.0,999990.0,999990.0,1000013.381,1000015.0,1000012.113,1000018.17,,1000000.0,1000000.0,999990.0,999990.0,1000000.0,1000000.0,999990.0,431.0,431.0,431.0,431.0,1.0,7.0,12.0,12.0,12.0,2.0,7.0,,2.0,2.0,7.0,2.0,2.0,2.0,12.0,12.0,2.0,2.0,12.0,2.0,2.0,2.0,,12.0,2.0,2.0,12.0,2.0,2.0,2.0,12.0,12.0,2.0,2.0,12.0,2.0,2.0,4.5,7.0,7.0,7.0,4.5,-3.0,-3.0,-3.0,-3.0,-3.0,4.5,7.0,7.0,7.0,4.5,1000430.0,0.10284895885083575,0,0
4.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0,1.0,7.0,4.0,4.0,13.0,7.0,7.0,19.0,10.0,10.0,,,4.0,4.0,,4.0,4.0,4.0,4.0,4.0,4.0,,1000760.0,,1000716.667,1001046.667,1001207.5,1000336.667,1000328.333,1000317.778,1000289.167,,1001045.0,1001364.444,1001496.667,1000010.047,1000006.847,1000008.668,1000005.935,1000005.963,,1000010.332,1000010.989,1000011.354,1000011.643,,1000007.659,1000009.117,1000006.982,1000007.06,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000340.0,431.0,431.0,431.0,431.0,25.0,12.0,12.0,,27.0,7.0,7.0,12.0,,,7.0,2.0,2.0,7.0,,12.0,2.0,7.0,7.0,2.0,2.0,7.0,17.0,17.0,7.0,7.0,12.0,2.0,7.0,7.0,22.0,22.0,7.0,7.0,,2.0,7.0,7.0,4.5,6.0,4.0,4.0,7.0,7.0,7.0,7.0,7.0,7.0,3.666666667,5.75,,3.25,1001100.0,0.09385207061532128,0,0
7.0,1.0,1.0,1.0,1.0,,7.0,,1.0,7.0,1.0,7.0,4.0,4.0,1.0,10.0,4.0,7.0,1.0,7.0,7.0,7.0,1.0,7.0,7.0,7.0,1.0,7.0,7.0,7.0,1000070.0,1000060.0,1000048.333,1000032.222,1000024.167,1000006.667,1000003.333,1000002.222,1000001.667,1000066.667,1000051.667,1000034.444,1000025.833,1000012.414,1000015.0,1000013.333,1000020.0,,1000020.0,1000015.0,1000013.333,1000020.0,1000040.0,1000012.903,1000015.0,1000013.333,1000020.0,1000025.806,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000010.0,431.0,431.0,431.0,431.0,1.0,7.0,7.0,7.0,7.0,2.0,7.0,7.0,2.0,2.0,7.0,2.0,2.0,2.0,7.0,,2.0,2.0,7.0,2.0,2.0,2.0,7.0,7.0,2.0,2.0,7.0,2.0,2.0,2.0,7.0,7.0,2.0,2.0,7.0,,2.0,7.0,7.0,7.0,,7.0,-3.0,-3.0,-3.0,-3.0,-3.0,,7.0,7.0,7.0,7.0,1000080.0,0.11108988969345805,0,0
,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,4.0,4.0,4.0,1.0,7.0,4.0,4.0,1.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,1000030.0,1000116.667,1000093.333,1000086.667,,1000003.333,1000001.667,1000001.111,1000000.833,1000120.0,1000095.0,1000087.778,1000084.167,,1000010.769,1000010.4,1000011.2,1000014.0,1000020.0,1000015.0,,1000020.0,,1000012.632,1000010.823,1000010.429,,1000014.257,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,431.0,,,431.0,,12.0,12.0,12.0,12.0,,12.0,12.0,2.0,,12.0,2.0,2.0,2.0,12.0,12.0,2.0,2.0,,2.0,2.0,2.0,12.0,12.0,2.0,2.0,12.0,2.0,2.0,2.0,12.0,12.0,2.0,,12.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,-3.0,-3.0,-3.0,-3.0,-3.0,7.0,7.0,7.0,7.0,7.0,1000030.0,0.125076502796088,0,0
4.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1000130.0,1000096.667,1000048.333,1000032.222,1000024.167,1000000.0,1000000.0,1000000.0,,1000096.667,1000048.333,1000032.222,1000024.167,,1000015.0,1000013.333,1000020.0,1000040.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000020.0,1000015.0,1000013.333,1000020.0,1000040.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,,431.0,431.0,431.0,1.0,12.0,12.0,,12.0,2.0,12.0,12.0,2.0,2.0,12.0,2.0,2.0,2.0,12.0,12.0,2.0,2.0,12.0,2.0,2.0,2.0,12.0,12.0,2.0,,12.0,2.0,2.0,2.0,12.0,12.0,,2.0,12.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,2.0,2.0,,2.0,2.0,7.0,7.0,7.0,7.0,7.0,1000130.0,0.501924861423856,1,0
7.0,4.0,1.0,4.0,,,,,,,4.0,7.0,4.0,1.0,4.0,13.0,4.0,10.0,7.0,10.0,10.0,10.0,7.0,10.0,10.0,10.0,7.0,10.0,10.0,10.0,1000410.0,1000240.0,1000198.333,1000150.0,1000114.167,1000183.333,1000238.333,1000158.889,,,1000436.667,1000308.889,1000233.333,1000012.101,1000013.222,1000013.139,1000017.372,1000021.022,1000007.692,1000015.0,1000013.333,1000020.0,1000015.385,1000009.695,1000014.137,1000013.238,1000018.714,1000018.143,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000270.0,431.0,431.0,431.0,431.0,,12.0,22.0,22.0,22.0,2.0,12.0,12.0,2.0,2.0,12.0,2.0,2.0,12.0,12.0,17.0,7.0,7.0,,7.0,2.0,12.0,12.0,17.0,7.0,7.0,12.0,7.0,2.0,12.0,12.0,17.0,7.0,7.0,12.0,7.0,2.0,4.5,7.0,7.0,,4.5,2.0,7.0,7.0,7.0,2.0,7.0,7.0,7.0,7.0,7.0,1000680.0,0.11435531566577423,0,1
1.0,4.0,1.0,1.0,1.0,1.0,1.0,,1.0,4.0,1.0,4.0,4.0,4.0,1.0,7.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,1000390.0,1000210.0,1000195.0,1000130.0,1000097.5,1000143.333,1000098.333,1000068.889,,1000353.333,1000293.333,1000198.889,1000149.167,1000010.769,,1000013.333,1000020.0,1000021.538,1000014.576,1000014.274,1000013.333,1000019.032,1000027.742,1000012.045,1000014.749,1000013.333,1000019.665,1000023.687,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000110.0,431.0,431.0,431.0,431.0,1.0,17.0,17.0,,17.0,12.0,7.0,12.0,7.0,7.0,7.0,7.0,,12.0,7.0,12.0,,7.0,7.0,7.0,2.0,12.0,7.0,12.0,7.0,7.0,7.0,7.0,2.0,12.0,7.0,12.0,7.0,7.0,7.0,7.0,2.0,7.0,7.0,7.0,7.0,,7.0,7.0,7.0,7.0,7.0,7.0,,7.0,7.0,7.0,1000500.0,0.1682733734299577,0,0
4.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0,1.0,,,1.0,4.0,4.0,4.0,4.0,4.0,,4.0,4.0,4.0,4.0,4.0,4.0,,1000050.0,,1000016.667,1000011.111,1000008.333,1000000.0,1000000.0,1000000.0,1000000.0,1000033.333,1000016.667,,1000008.333,1000020.0,1000015.0,1000013.333,1000020.0,1000040.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000020.0,,,1000020.0,1000040.0,,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,431.0,431.0,431.0,431.0,1.0,7.0,7.0,7.0,7.0,2.0,,,2.0,2.0,7.0,2.0,,2.0,,7.0,2.0,2.0,7.0,2.0,2.0,2.0,7.0,7.0,2.0,2.0,7.0,2.0,2.0,2.0,7.0,7.0,2.0,2.0,7.0,2.0,2.0,7.0,7.0,7.0,,7.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,1000050.0,0.4170042279183058,0,0
4.0,,1.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,4.0,7.0,7.0,1.0,10.0,7.0,4.0,1.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,1.0,4.0,,4.0,1000080.0,1000100.0,1000086.667,1000057.778,1000051.667,1000026.667,1000016.667,1000011.111,1000008.333,1000126.667,1000103.333,,1000060.0,1000011.538,1000015.0,,1000016.774,1000019.355,1000016.0,1000015.0,1000013.333,,1000032.0,1000012.258,1000015.0,1000011.481,1000017.222,1000021.111,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000060.0,431.0,,431.0,431.0,1.0,,,17.0,17.0,2.0,12.0,12.0,2.0,2.0,12.0,2.0,2.0,2.0,,17.0,2.0,2.0,17.0,2.0,2.0,,17.0,17.0,2.0,2.0,17.0,2.0,2.0,2.0,17.0,17.0,2.0,2.0,17.0,2.0,2.0,5.333333333,7.0,7.0,7.0,5.333333333,-3.0,-3.0,,-3.0,-3.0,5.333333333,7.0,7.0,7.0,5.333333333,1000140.0,0.07600466575785536,0,0
,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,7.0,4.0,4.0,10.0,10.0,,16.0,13.0,4.0,4.0,4.0,7.0,7.0,4.0,,7.0,7.0,4.0,4.0,,7.0,1000030.0,1000046.667,1000058.333,1000060.0,1000045.0,1000236.667,1000255.0,1000221.111,1000165.833,1000283.333,1000313.333,1000281.111,1000210.833,1000008.0,,1000013.333,1000012.963,1000010.37,1000009.281,1000011.533,1000013.333,1000015.377,1000014.271,1000009.043,1000011.146,1000013.333,,1000013.439,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000220.0,431.0,431.0,431.0,431.0,1.0,,12.0,32.0,32.0,,12.0,12.0,2.0,2.0,12.0,2.0,2.0,2.0,12.0,12.0,2.0,,12.0,2.0,2.0,,17.0,27.0,7.0,12.0,17.0,7.0,2.0,17.0,17.0,27.0,7.0,12.0,17.0,7.0,2.0,7.0,3.666666667,7.0,3.666666667,3.666666667,-3.0,2.0,7.0,,2.0,7.0,5.333333333,7.0,5.333333333,5.333333333,1000250.0,0.030783480316433694,0,0
,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,7.0,7.0,1.0,,4.0,4.0,13.0,10.0,4.0,7.0,10.0,10.0,10.0,7.0,10.0,10.0,10.0,7.0,10.0,10.0,10.0,1000080.0,,1000058.333,1000038.889,,1000076.667,1000076.667,1000077.778,1000068.333,1000183.333,1000135.0,1000116.667,1000097.5,1000018.286,1000015.0,1000013.333,1000020.0,1000036.571,,1000009.857,1000011.382,1000011.22,1000011.22,,1000011.571,1000011.966,1000013.846,1000018.803,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000080.0,431.0,431.0,431.0,431.0,1.0,12.0,12.0,12.0,12.0,2.0,12.0,12.0,2.0,2.0,12.0,2.0,2.0,2.0,,,,2.0,12.0,,2.0,2.0,12.0,12.0,2.0,2.0,12.0,2.0,2.0,2.0,12.0,12.0,2.0,2.0,,2.0,2.0,7.0,7.0,7.0,7.0,7.0,-3.0,-3.0,-3.0,-3.0,-3.0,7.0,7.0,7.0,7.0,7.0,1000160.0,0.11785450346712308,0,0
4.0,7.0,1.0,1.0,1.0,1.0,4.0,7.0,1.0,10.0,1.0,10.0,1.0,1.0,1.0,10.0,1.0,10.0,4.0,7.0,7.0,7.0,4.0,7.0,7.0,7.0,4.0,7.0,7.0,7.0,1000770.0,1000546.667,1000568.333,,1000502.5,999990.0,999990.0,999990.0,999990.0,1000546.667,1000568.333,1000513.333,1000502.5,1000009.619,,1000010.216,1000011.31,1000010.879,999990.0,999990.0,999990.0,999990.0,999990.0,1000009.619,1000011.071,1000010.216,1000011.31,1000010.879,1000000.0,,999990.0,999990.0,,1000000.0,999990.0,431.0,431.0,431.0,431.0,1.0,7.0,37.0,42.0,47.0,2.0,,7.0,2.0,2.0,,2.0,2.0,22.0,17.0,32.0,7.0,17.0,17.0,7.0,2.0,22.0,22.0,37.0,7.0,17.0,22.0,7.0,2.0,27.0,22.0,42.0,7.0,22.0,,7.0,2.0,,6.375,6.444444444,5.888888889,2.555555556,2.0,7.0,6.0,6.0,,,5.75,7.0,5.75,,1000770.0,0.1615250921700139,0,0
1.0,4.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,4.0,7.0,4.0,4.0,10.0,4.0,7.0,4.0,4.0,4.0,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1000140.0,,1000025.0,1000030.0,1000040.0,,1000091.667,,1000045.833,1000153.333,1000116.667,,1000085.833,1000018.667,1000008.333,1000007.5,,1000011.667,1000011.636,1000015.0,1000013.333,1000020.0,1000023.273,1000013.143,1000012.805,1000010.615,1000013.592,,1000000.0,,1000000.0,1000000.0,1000000.0,1000000.0,1000090.0,431.0,,431.0,431.0,1.0,12.0,12.0,12.0,,7.0,7.0,12.0,2.0,7.0,7.0,2.0,2.0,7.0,7.0,12.0,2.0,7.0,7.0,2.0,,7.0,7.0,12.0,2.0,7.0,7.0,2.0,2.0,7.0,7.0,12.0,2.0,7.0,7.0,2.0,2.0,,7.0,7.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,1000230.0,0.21522451574606766,0,0
7.0,7.0,1.0,4.0,4.0,1.0,4.0,4.0,1.0,13.0,7.0,7.0,1.0,1.0,1.0,13.0,7.0,7.0,4.0,7.0,10.0,10.0,4.0,7.0,10.0,10.0,4.0,7.0,,10.0,1001260.0,1001266.667,1001125.0,1000910.0,1000741.667,999990.0,999990.0,999990.0,999990.0,1001266.667,,1000910.0,1000741.667,1000011.259,1000012.363,1000012.27,1000015.169,1000017.079,999990.0,999990.0,999990.0,999990.0,999990.0,1000011.259,,1000012.27,1000015.169,1000017.079,,1000000.0,,999990.0,1000000.0,1000000.0,999990.0,,431.0,431.0,431.0,1.0,7.0,52.0,,62.0,2.0,,7.0,2.0,2.0,7.0,2.0,2.0,47.0,7.0,32.0,22.0,27.0,7.0,22.0,2.0,52.0,12.0,,22.0,32.0,,,2.0,52.0,12.0,42.0,22.0,32.0,12.0,,2.0,2.5,6.166666667,7.0,6.166666667,2.416666667,2.0,6.5,7.0,6.5,,7.0,4.5,7.0,4.5,4.5,1001260.0,0.06942245645554126,0,0
7.0,1.0,1.0,4.0,,1.0,4.0,1.0,1.0,7.0,4.0,,1.0,1.0,1.0,7.0,4.0,4.0,,7.0,7.0,7.0,1.0,7.0,7.0,7.0,1.0,7.0,7.0,,1000040.0,1000086.667,1000073.333,1000048.889,1000036.667,1000000.0,1000000.0,1000000.0,1000000.0,1000086.667,1000073.333,1000048.889,1000036.667,1000011.818,1000015.0,1000013.333,1000020.0,1000023.636,1000000.0,,1000000.0,1000000.0,1000000.0,1000011.818,1000015.0,1000013.333,1000020.0,1000023.636,,1000000.0,1000000.0,1000000.0,1000010.0,1000000.0,,431.0,,431.0,431.0,1.0,7.0,7.0,7.0,7.0,2.0,7.0,7.0,,2.0,7.0,2.0,2.0,,7.0,7.0,2.0,2.0,7.0,,2.0,,7.0,7.0,2.0,2.0,7.0,2.0,2.0,2.0,7.0,7.0,2.0,2.0,7.0,2.0,2.0,7.0,7.0,7.0,7.0,,2.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,,7.0,1000040.0,0.1963696215864875,0,0
1.0,7.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,7.0,1.0,7.0,13.0,4.0,10.0,,4.0,16.0,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1000720.0,1000726.667,1000998.333,1001513.333,1001813.333,1000656.667,,1000636.667,1000645.0,1001383.333,,1002150.0,1002458.333,1000007.279,,1000008.346,1000005.506,1000004.007,1000009.728,1000010.602,1000009.871,1000010.465,1000010.181,1000008.267,1000007.783,1000008.746,1000006.807,1000005.627,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000740.0,,431.0,431.0,431.0,40.0,17.0,17.0,32.0,32.0,2.0,17.0,12.0,,2.0,12.0,2.0,,2.0,17.0,12.0,7.0,2.0,12.0,2.0,7.0,,32.0,22.0,12.0,2.0,,2.0,12.0,2.0,32.0,22.0,12.0,2.0,,2.0,12.0,7.0,4.5,7.0,4.5,4.5,2.0,2.0,2.0,2.0,2.0,7.0,,7.0,4.5,4.5,1001460.0,0.14155925829188318,0,0
10.0,4.0,1.0,4.0,1.0,1.0,7.0,4.0,1.0,13.0,4.0,10.0,4.0,1.0,4.0,16.0,4.0,13.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1000320.0,1000146.667,1000091.667,1000086.667,1000092.5,1000220.0,1000260.0,1000243.333,1000182.5,1000366.667,1000351.667,1000330.0,1000275.0,1000016.0,1000010.577,1000009.369,1000009.91,1000015.856,1000008.462,1000010.685,1000013.333,1000014.247,1000012.055,,1000010.657,1000012.0,1000012.788,1000013.333,1000010.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000100.0,431.0,,431.0,431.0,1.0,22.0,22.0,22.0,22.0,7.0,17.0,22.0,2.0,7.0,17.0,2.0,2.0,7.0,17.0,22.0,2.0,7.0,17.0,2.0,,7.0,17.0,22.0,2.0,7.0,17.0,,2.0,7.0,17.0,22.0,2.0,7.0,17.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1000420.0,0.09148024387639292,0,0
